type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,068149,台達電康和1B購01,TW22Z0681496,2022/03/16,上市,,RWSCCA
上市認購(售)權證,06814P,T50正2群益1C售04,TW22Z06814P7,2022/06/28,上市,,RWBCPE
上市認購(售)權證,068150,南亞麥證1A購01,TW22Z0681504,2022/03/16,上市,,RWSCCE
上市認購(售)權證,068151,智邦麥證19購01,TW22Z0681512,2022/03/16,上市,,RWSCCE
上市認購(售)權證,068152,致新麥證1A購01,TW22Z0681520,2022/03/16,上市,,RWSCCE
上市認購(售)權證,068153,達方麥證19購01,TW22Z0681538,2022/03/16,上市,,RWSCCE
上市認購(售)權證,068154,長榮統一19購15,TW22Z0681546,2022/03/16,上市,,RWSCCA
上市認購(售)權證,068155,長榮統一1A購14,TW22Z0681553,2022/03/16,上市,,RWSCCA
上市認購(售)權證,068156,長榮統一23購02,TW22Z0681561,2022/03/16,上市,,RWSCCA
上市認購(售)權證,068157,長榮統一23購03,TW22Z0681579,2022/03/16,上市,,RWSCCA
上市認購(售)權證,068158,長榮統一33購01,TW22Z0681587,2022/03/16,上市,,RWSCCA
上市認購(售)權證,068159,裕民統一19購02,TW22Z0681595,2022/03/16,上市,,RWSCCA
上市認購(售)權證,06815P,華新群益1C售08,TW22Z06815P4,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068160,陽明統一1C購05,TW22Z0681603,2022/03/16,上市,,RWSCCA
上市認購(售)權證,068161,陽明統一23購02,TW22Z0681611,2022/03/16,上市,,RWSCCA
上市認購(售)權證,068162,陽明統一23購03,TW22Z0681629,2022/03/16,上市,,RWSCCA
上市認購(售)權證,068163,華航統一1B購06,TW22Z0681637,2022/03/16,上市,,RWSCCA
上市認購(售)權證,068164,創意統一19購01,TW22Z0681645,2022/03/16,上市,,RWSCCA
上市認購(售)權證,068165,祥碩統一1C購02,TW22Z0681652,2022/03/16,上市,,RWSCCA
上市認購(售)權證,068166,上銀國泰1B購01,TW22Z0681660,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068167,興富發國泰1B購01,TW22Z0681678,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068168,台肥中信19購01,TW22Z0681686,2022/03/17,上市,,RWSCCE
上市認購(售)權證,068169,聯發科中信1B購01,TW22Z0681694,2022/03/17,上市,,RWSCCE
上市認購(售)權證,06816P,金像電群益1C售04,TW22Z06816P2,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068170,長榮中信1B購04,TW22Z0681702,2022/03/17,上市,,RWSCCE
上市認購(售)權證,068171,奇鋐兆豐1A購01,TW22Z0681710,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068172,盛群兆豐1A購01,TW22Z0681728,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068173,貿聯第一22購01,TW22Z0681736,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068174,南亞元富1C購01,TW22Z0681744,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068175,南亞元富1C購02,TW22Z0681751,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068176,中興電元富1C購01,TW22Z0681769,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068177,大亞元富19購02,TW22Z0681777,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068178,上銀元富19購02,TW22Z0681785,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068179,華通元富19購04,TW22Z0681793,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06817P,友達群益1C售04,TW22Z06817P0,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068180,聯發科元富23購01,TW22Z0681801,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068181,聯發科元富26購01,TW22Z0681819,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068182,陽明元富19購14,TW22Z0681827,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068183,陽明元富1C購05,TW22Z0681835,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068184,華航元富19購04,TW22Z0681843,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068185,華航元富1C購04,TW22Z0681850,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068186,長榮航元富19購11,TW22Z0681868,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068187,康普元富1C購01,TW22Z0681876,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068188,上証2X永豐19購02,TW22Z0681884,2022/03/17,上市,,RWBCCA
上市認購(售)權證,068189,A50正2永豐19購02,TW22Z0681892,2022/03/17,上市,,RWBCCA
上市認購(售)權證,06818P,上緯控群益1C售02,TW22Z06818P8,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068190,台肥永豐19購01,TW22Z0681900,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068191,中鴻永豐19購01,TW22Z0681918,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068192,光罩永豐19購03,TW22Z0681926,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068193,友達永豐19購02,TW22Z0681934,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068194,長榮永豐1B購03,TW22Z0681942,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068195,陽明永豐1C購02,TW22Z0681959,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068196,群創永豐19購01,TW22Z0681967,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068197,台勝科永豐19購01,TW22Z0681975,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068198,貿聯永豐19購01,TW22Z0681983,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068199,中磊永豐19購02,TW22Z0681991,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06819P,愛普群益1C售03,TW22Z06819P6,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068200,彩晶永豐19購01,TW22Z0682007,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068201,樺漢永豐19購02,TW22Z0682015,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068202,緯穎永豐1A購01,TW22Z0682023,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068203,裕民日盛19購03,TW22Z0682031,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068204,欣興日盛19購04,TW22Z0682049,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068205,康普日盛19購01,TW22Z0682056,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068206,惠特日盛19購01,TW22Z0682064,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068207,聚陽台新19購01,TW22Z0682072,2022/03/17,上市,,RWSCCE
上市認購(售)權證,068208,中鋼台新19購01,TW22Z0682080,2022/03/17,上市,,RWSCCE
上市認購(售)權證,068209,長榮台新19購01,TW22Z0682098,2022/03/17,上市,,RWSCCE
上市認購(售)權證,06820P,聯電元大23售06,TW22Z06820P4,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068210,惠特台新19購01,TW22Z0682106,2022/03/17,上市,,RWSCCE
上市認購(售)權證,068211,中砂統一1C購01,TW22Z0682114,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068212,華碩統一19購01,TW22Z0682122,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068213,華碩統一19購02,TW22Z0682130,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068214,長榮統一19購16,TW22Z0682148,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068215,陽明統一23購04,TW22Z0682155,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068216,華航統一1B購07,TW22Z0682163,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068217,長榮航統一1A購01,TW22Z0682171,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068218,長榮航統一1B購05,TW22Z0682189,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068219,長榮航統一21購03,TW22Z0682197,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06821P,聯電元大25售01,TW22Z06821P2,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068220,長榮航統一23購01,TW22Z0682205,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068221,長榮航統一23購02,TW22Z0682213,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068222,奇鋐統一1A購02,TW22Z0682221,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068223,健策統一1A購01,TW22Z0682239,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068224,台肥康和1A購01,TW22Z0682247,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068225,慧洋康和1B購01,TW22Z0682254,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068226,新光金康和1B購01,TW22Z0682262,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068227,和碩康和1A購01,TW22Z0682270,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068228,滬深2X群益19購04,TW22Z0682288,2022/03/17,上市,,RWBCCA
上市認購(售)權證,068229,南帝群益19購01,TW22Z0682296,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06822P,聯電元大26售01,TW22Z06822P0,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068230,台積電群益1A購10,TW22Z0682304,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068231,台積電群益1A購11,TW22Z0682312,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068232,華碩群益1A購01,TW22Z0682320,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068233,聯發科群益19購19,TW22Z0682338,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068234,聯發科群益19購20,TW22Z0682346,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068235,聯發科群益19購21,TW22Z0682353,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068236,長榮群益19購18,TW22Z0682361,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068237,長榮群益1B購09,TW22Z0682379,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068238,長榮群益1B購10,TW22Z0682387,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068239,長榮群益1B購11,TW22Z0682395,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06823P,台積電元大25售05,TW22Z06823P8,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068240,陽明群益19購12,TW22Z0682403,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068241,陽明群益1A購12,TW22Z0682411,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068242,東森群益1A購02,TW22Z0682429,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068243,長榮航群益1B購07,TW22Z0682437,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068244,晶豪科群益19購01,TW22Z0682445,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068245,創意群益19購01,TW22Z0682452,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068246,華擎群益19購02,TW22Z0682460,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068247,健策群益19購03,TW22Z0682478,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068248,富采群益19購04,TW22Z0682486,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068249,新唐群益1A購03,TW22Z0682494,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06824P,台積電元大26售05,TW22Z06824P6,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068250,祥碩群益1B購01,TW22Z0682502,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068251,至上群益19購03,TW22Z0682510,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068252,滬深2X凱基19購04,TW22Z0682528,2022/03/17,上市,,RWBCCA
上市認購(售)權證,068253,元油反凱基1B購02,TW22Z0682536,2022/03/17,上市,,RWBCCA
上市認購(售)權證,068254,元油反凱基21購01,TW22Z0682544,2022/03/17,上市,,RWBCCA
上市認購(售)權證,068255,元金2X凱基22購01,TW22Z0682551,2022/03/17,上市,,RWBCCA
上市認購(售)權證,068256,南亞凱基1A購02,TW22Z0682569,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068257,國喬凱基1B購01,TW22Z0682577,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068258,中興電凱基1A購01,TW22Z0682585,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068259,中砂凱基1A購01,TW22Z0682593,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06825P,聯發科元大23售04,TW22Z06825P3,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068260,台肥凱基1B購02,TW22Z0682601,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068261,台玻凱基1B購01,TW22Z0682619,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068262,大成鋼凱基1A購04,TW22Z0682627,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068263,聯電凱基1B購06,TW22Z0682635,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068264,鴻海凱基1B購04,TW22Z0682643,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068265,仁寶凱基19購01,TW22Z0682650,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068266,聯強凱基1A購01,TW22Z0682668,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068267,華碩凱基19購03,TW22Z0682676,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068268,技嘉凱基1A購04,TW22Z0682684,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068269,微星凱基1A購01,TW22Z0682692,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06826P,聯發科元大26售01,TW22Z06826P1,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068270,瑞昱凱基1B購01,TW22Z0682700,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068271,友達凱基24購01,TW22Z0682718,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068272,一詮凱基1A購01,TW22Z0682726,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068273,興富發凱基1B購01,TW22Z0682734,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068274,長榮凱基19購25,TW22Z0682742,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068275,新興凱基19購01,TW22Z0682759,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068276,裕民凱基1A購02,TW22Z0682767,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068277,陽明凱基19購24,TW22Z0682775,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068278,萬海凱基1A購10,TW22Z0682783,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068279,長榮航凱基19購07,TW22Z0682791,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06827P,台驊控元大23售01,TW22Z06827P9,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068280,長榮航凱基1A購09,TW22Z0682809,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068281,慧洋凱基1A購03,TW22Z0682817,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068282,晶豪科凱基19購07,TW22Z0682825,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068283,奇鋐凱基1A購02,TW22Z0682833,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068284,欣興凱基19購13,TW22Z0682841,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068285,京鼎凱基1A購01,TW22Z0682858,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068286,台勝科凱基19購05,TW22Z0682866,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068287,台勝科凱基1B購01,TW22Z0682874,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068288,中磊凱基19購02,TW22Z0682882,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068289,穎崴凱基21購01,TW22Z0682890,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06828P,聯詠元大23售01,TW22Z06828P7,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068290,威鋒電凱基1B購01,TW22Z0682908,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068291,南亞元大19購03,TW22Z0682916,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068292,華夏元大19購05,TW22Z0682924,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068293,勝一元大19購03,TW22Z0682932,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068294,東鋼元大1B購02,TW22Z0682940,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068295,中鴻元大19購08,TW22Z0682957,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068296,中鴻元大19購09,TW22Z0682965,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068297,燁輝元大19購05,TW22Z0682973,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068298,新光鋼元大24購01,TW22Z0682981,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068299,上銀元大19購08,TW22Z0682999,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06829P,創意元大1C售12,TW22Z06829P5,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068300,台積電元大19購37,TW22Z0683005,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068301,台積電元大1B購13,TW22Z0683013,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068302,台積電元大1B購14,TW22Z0683021,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068303,台亞元大19購04,TW22Z0683039,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068304,佳世達元大19購03,TW22Z0683047,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068305,華碩元大24購01,TW22Z0683054,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068306,金像電元大19購07,TW22Z0683062,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068307,金像電元大19購08,TW22Z0683070,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068308,瑞昱元大19購04,TW22Z0683088,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068309,南亞科元大19購05,TW22Z0683096,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06830P,創意元大26售01,TW22Z06830P3,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068310,友達元大1B購07,TW22Z0683104,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068311,友達元大1B購08,TW22Z0683112,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068312,聯發科元大19購24,TW22Z0683120,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068313,聯發科元大19購25,TW22Z0683138,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068314,聯發科元大1B購14,TW22Z0683146,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068315,長榮元大19購51,TW22Z0683153,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068316,長榮元大19購52,TW22Z0683161,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068317,長榮元大1B購09,TW22Z0683179,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068318,長榮航元大19購18,TW22Z0683187,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068319,長榮航元大19購20,TW22Z0683195,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06831P,世芯元大23售03,TW22Z06831P1,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068320,長榮航元大19購21,TW22Z0683203,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068321,晶豪科元大19購14,TW22Z0683211,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068322,嘉晶元大19購02,TW22Z0683229,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068323,華擎元大19購03,TW22Z0683237,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068324,華擎元大19購04,TW22Z0683245,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068325,世芯元大19購12,TW22Z0683252,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068326,世芯元大19購13,TW22Z0683260,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068327,世芯元大19購14,TW22Z0683278,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068328,新唐元大19購09,TW22Z0683286,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068329,新唐元大19購10,TW22Z0683294,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06832P,世芯元大26售01,TW22Z06832P9,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068330,天鈺元大19購05,TW22Z0683302,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068331,天鈺元大1B購01,TW22Z0683310,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068332,盛群元大19購01,TW22Z0683328,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068333,矽創元大19購04,TW22Z0683336,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068334,東哥元大19購01,TW22Z0683344,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068335,東哥元大1B購01,TW22Z0683351,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068336,台灣50國票19購02,TW22Z0683369,2022/03/17,上市,,RWBCCA
上市認購(售)權證,068337,台灣50國票1B購02,TW22Z0683377,2022/03/17,上市,,RWBCCA
上市認購(售)權證,068338,香港2X國票19購01,TW22Z0683385,2022/03/17,上市,,RWBCCA
上市認購(售)權證,068339,香港2X國票1B購01,TW22Z0683393,2022/03/17,上市,,RWBCCA
上市認購(售)權證,06833P,致伸元大1C售02,TW22Z06833P7,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068340,香港2X國票1C購01,TW22Z0683401,2022/03/17,上市,,RWBCCA
上市認購(售)權證,068341,中興電國票1A購01,TW22Z0683419,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068342,華新國票1A購02,TW22Z0683427,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068343,中鋼國票1A購03,TW22Z0683435,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068344,盛餘國票1A購01,TW22Z0683443,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068345,新光鋼國票1A購03,TW22Z0683450,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068346,上銀國票1A購03,TW22Z0683468,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068347,華邦電國票1A購02,TW22Z0683476,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068348,微星國票1A購01,TW22Z0683484,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068349,偉詮電國票1A購01,TW22Z0683492,2022/03/17,上市,,RWSCCA
上市認購(售)權證,06834P,新唐元大23售02,TW22Z06834P5,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068350,陽明國票19購09,TW22Z0683500,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068351,陽明國票1C購01,TW22Z0683518,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068352,萬海國票1B購02,TW22Z0683526,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068353,長榮航國票1B購04,TW22Z0683534,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068354,奇鋐國票1A購02,TW22Z0683542,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068355,欣興國票1B購01,TW22Z0683559,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068356,台表科國票1A購02,TW22Z0683567,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068357,康舒國票1A購02,TW22Z0683575,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068358,威鋒電國票1A購01,TW22Z0683583,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068359,上証2X富邦1A購02,TW22Z0683591,2022/03/17,上市,,RWBCCA
上市認購(售)權證,06835P,力積電元大1C售05,TW22Z06835P2,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068360,道瓊銀富邦21購01,TW22Z0683609,2022/03/17,上市,,RWBCCA
上市認購(售)權證,068361,中砂富邦1B購01,TW22Z0683617,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068362,南帝富邦1A購01,TW22Z0683625,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068363,華碩富邦1B購01,TW22Z0683633,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068364,友達富邦19購04,TW22Z0683641,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068365,潤泰全富邦1B購02,TW22Z0683658,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068366,矽創富邦1B購01,TW22Z0683666,2022/03/17,上市,,RWSCCA
上市認購(售)權證,068367,滬深2X中信1A購02,TW22Z0683674,2022/03/18,上市,,RWBCCE
上市認購(售)權證,068368,香港2X中信1A購01,TW22Z0683682,2022/03/18,上市,,RWBCCE
上市認購(售)權證,068369,華碩中信19購02,TW22Z0683690,2022/03/18,上市,,RWSCCE
上市認購(售)權證,06836P,萬海國票23售01,TW22Z06836P0,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068370,華碩中信1A購01,TW22Z0683708,2022/03/18,上市,,RWSCCE
上市認購(售)權證,068371,華碩中信1B購01,TW22Z0683716,2022/03/18,上市,,RWSCCE
上市認購(售)權證,068372,上証2X永豐19購03,TW22Z0683724,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068373,滬深2X永豐19購03,TW22Z0683732,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068374,華碩永豐1A購01,TW22Z0683740,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068375,長榮永豐1B購04,TW22Z0683757,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068376,陽明永豐1A購03,TW22Z0683765,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068377,萬海永豐1A購01,TW22Z0683773,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068378,開發金永豐1A購01,TW22Z0683781,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068379,嘉晶永豐1A購01,TW22Z0683799,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06837P,長榮航國票1C售06,TW22Z06837P8,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068380,玉晶光永豐19購02,TW22Z0683807,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068381,世芯永豐1A購01,TW22Z0683815,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068382,上銀日盛19購01,TW22Z0683823,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068383,華通日盛19購01,TW22Z0683831,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068384,天鈺日盛19購01,TW22Z0683849,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068385,南電日盛19購01,TW22Z0683856,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068386,台灣50統一1C購01,TW22Z0683864,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068387,中砂統一1C購02,TW22Z0683872,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068388,台肥統一1A購01,TW22Z0683880,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068389,友達統一1A購04,TW22Z0683898,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06838P,創意國票23售01,TW22Z06838P6,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068390,聯發科統一19購04,TW22Z0683906,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068391,聯發科統一1B購05,TW22Z0683914,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068392,聯發科統一1B購06,TW22Z0683922,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068393,聯發科統一23購02,TW22Z0683930,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068394,華晶科統一1B購02,TW22Z0683948,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068395,中磊統一1A購01,TW22Z0683955,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068396,香港2X群益1B購02,TW22Z0683963,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068397,A50正2群益19購02,TW22Z0683971,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068398,中興電群益19購01,TW22Z0683989,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068399,中興電群益19購02,TW22Z0683997,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06839P,聯發科凱基1C售18,TW22Z06839P4,2022/06/28,上市,,RWSCPE
